Wikipedia_movie_ID,Actor_ethnicity
6161511,Indian
6161511,Indian
6161511,Telugu people
7715240,African Americans
68130,Spanish Americans
68130,Czech Americans
2594435,French
2594435,French
2594435,Jewish people
8729494,English people
8729494,White British
16490941,Stateside Puerto Ricans
5483227,African Americans
5483227,Portuguese Americans
5483227,African Americans
5483227,African Americans
5483227,Chinese Americans
5483227,African Americans
5483227,African Americans
5483227,Jewish people
1606658,Swedish Americans
1606658,Jewish people
1606658,Jewish people
6054672,Irish Americans
32795391,Malayali
32795391,Indian
24553685,Gujarati people
615121,French
25550642,Greek Americans
307080,Filipino Americans
307080,Italian Americans
3644955,Que viva el amor de Chaves
27974799,Sri Lankan Tamils
11313572,Irish people
1801710,Irish people
10590520,Hongkongers
20904686,Indian
9022217,Indian
9022217,Indian
9022217,Indian
9022217,Indian
9022217,Indian
9022217,Indian
9022217,Indian
17151699,Jewish people
7489581,French Canadians
7489581,Italian Americans
7489581,Scottish Americans
7489581,Germans
7489581,Italian Americans
7489581,Ojibwe
7489581,African Americans
13989052,Irish people
13989052,Irish Americans
13989052,African Americans
563861,Irish people
2967126,Dutch Americans
2967126,Mexicans
2967126,African Americans
32018816,Jewish people
2061163,Jewish people
30404263,English people
20581274,Nepali Indian
20581274,Kayastha
4594354,African Americans
4594354,African Americans
4594354,African Americans
4594354,African Americans
18162993,Italian Americans
18162993,Jewish people
10872621,Indian
10872621,Indian
10872621,Indian
10872621,Marathi people
4884663,Indian
4884663,Indian
4884663,Indian
4884663,Indian
4884663,Indian
19431968,White Latin American
15570329,Indian
15570329,Indian
34158305,British Indian
34158305,White Americans
34158305,"freebase_id
/m/017sq0    Eurasian
/m/017sq0     Eurasia
Name: label, dtype: object"
34158305,Irish Americans
20902934,Indian
20902934,Gujarati people
20902934,Indian
1842419,Belgians
142623,Hungarian Americans
142623,Russian Americans
31682815,Scottish Americans
36298431,Italians
36298431,Jewish people
36298431,Swedes
5453739,Cuban Americans
3058162,German Americans
5776169,Welsh people
5776169,Irish migration to Great Britain
5776169,English people
5776169,English people
5776169,Welsh people
5776169,English people
6872477,Bulgarians
5601707,Swedish Canadians
13990745,English people
3053338,Irish Americans
13844205,English Americans
13844205,English people
13844205,Jewish people
13844205,Indian
8355533,Germans
10394326,Jewish people
15533528,Jewish people
1372551,English people
29351561,Gujarati people
29351561,Bengali
29351561,Indian
22682411,Indian
22682411,Indian
22682411,Indian
22682411,Indian
22682411,Indian
10778690,Indian
10778690,Indian
4139966,Armenians
29772142,Indian
29772142,Malayali
6752142,English people
26782248,Jewish people
9843384,African Americans
9843384,African Americans
9843384,African Americans
9843384,African Americans
9843384,African Americans
9843384,African Americans
6305925,Danes
6305925,Jewish people
6305925,Latino
33195656,Bengali
33195656,Bengali
11223100,African Americans
11223100,African Americans
11223100,Blackfoot Confederacy
11223100,African Americans
21271533,Danes
32025388,Indian
32025388,Bengali
32025388,Indian
32025388,Indian
18397288,Irish Americans
37067980,African Americans
6039456,Jewish people
12558286,Irish Americans
30860835,Polish Canadians
30860835,Jewish people
30860835,African Americans
30860835,Irish people
30860835,French Canadians
30860835,Iranians in the United Kingdom
15272880,Jewish people
390867,Jewish people
390867,Italian Americans
390867,Ashkenazi Jews
390867,Jewish people
8887199,Scottish Americans
8887199,Jewish people
312228,African Americans
312228,African Americans
312228,African Americans
312228,African Americans
312228,African Americans
312228,African Americans
312228,African Americans
1959464,Sephardi Jews
17188323,Mexican Americans
17188323,Scottish Americans
17188323,Italian Brazilians
17188323,British Americans
17188323,Venezuelans
17188323,African Americans
35067261,Indian
35067261,Bengali
35067261,Indian
35067261,Parsi
35067261,Sinhalese
35067261,Sikh
35067261,Indian
22358819,English people
22358819,English Australian
22358819,Irish people
22358819,English people
22358819,English people
22358819,Jewish people
22358819,Danes
22358819,Irish people
22358819,English people
22358819,English people
1851703,White Americans
1851703,Swedes
1851703,Lithuanian American
17917662,White Americans
24257335,White British
26614307,Indian
26614307,Malayali
20903426,Kayastha
20903426,Indian
20903426,Indian
797363,African Americans
601923,Ashkenazi Jews
601923,German Americans
601923,Russians
601923,Jewish people
33624347,Indian
20737830,Cherokee
1528430,White Americans
1528430,Armenians
892265,Chinese Americans
892265,Bahamian Americans
33068668,Indian
29885579,Bengali
29885579,Indian
29885579,Indian
5122793,Indian
5122793,Indian
34429074,Bunt
34429074,Indian
267848,Jewish people
267848,Italian Americans
267848,Jewish people
267848,Swedish Americans
267848,Italian Americans
267848,Italian Americans
267848,Italian Americans
24757550,Nepali Indian
24757550,Indian
19127891,Jewish people
27375017,Jewish people
27375017,Scottish Americans
27375017,Jewish people
7876732,Telugu people
30014351,Irish people
5378148,Indian
5378148,Indian
5378148,Indian
5378148,Indian
5378148,Indian
5378148,Gujarati people
5378148,Indian
8974603,Indian
18065990,African Americans
18065990,African Americans
18065990,African Americans
18065990,African Americans
18065990,African Americans
18065990,African Americans
18065990,African Americans
20700559,Irish Americans
20700559,English people
20700559,Irish Americans
3154528,Scottish Americans
3154528,White Americans
13869704,Indian
13869704,Indian
13869704,Indian
13869704,Indian
13869704,Indian
13956883,Jewish people
8455372,Samoan New Zealanders
8455372,Ojibwe
20581050,Indian
9652081,German Americans
29733028,Indian
29733028,Parsi
29733028,Kayastha
29733028,Sikh
29733028,Kashmiri Pandit
29733028,Indian
29733028,Indian Americans
29733028,Indian
29733028,Indian
1678722,Jewish people
3322205,Gujarati people
3322205,Kashmiri Pandit
24816980,African Americans
32364571,Bengali
32364571,Bengali
13931147,French Americans
13931147,Swedish Americans
13931147,Jewish people
13931147,French
13931147,"freebase_id
/m/017sq0    Eurasian
/m/017sq0     Eurasia
Name: label, dtype: object"
11151160,Punjabis
11151160,Indian
11151160,Sindhis
11151160,Indian
11151160,Kashmiri Pandit
11151160,Indian
1854398,Romani people
27297372,African Americans
34443947,Danes
34443947,Danes
2967223,Dutch Americans
2967223,Jewish people
26167035,Austrian Americans
11120865,Hongkongers
11120865,Malaysian Chinese
11120865,Hongkongers
29593417,Japanese people
25446948,Indian Americans
25446948,Indian
34154485,Scottish Americans
34154485,Italian Americans
20617600,Jewish people
28116712,Swedes
27810619,Irish Americans
27810619,Irish Americans
27810619,White Americans
21250095,Stateside Puerto Ricans
21250095,African Americans
21250095,Jewish people
25923896,Indian
18218711,Mexicans
32840793,African Americans
32840793,African Americans
32840793,Koreans
32840793,African Americans
33629930,Slovaks
2761187,German Americans
2761187,Irish Americans
31176,Irish people
35804898,Brahmin caste
35804898,Sri Lankan Tamils
35804898,Indian
6150659,Jewish people
6150659,Italian Americans
22679786,English people
30864723,Jewish people
30864723,Serbs of Croatia
32593192,Indian
7984798,Lithuanian American
7984798,Dutch Americans
7984798,Jewish people
7984798,Koreans
3454625,English people
3454625,Romanichal
3078404,Indian
3078404,Indian
3078404,Bengali
12224218,Italian Americans
12224218,Afro-Asians
2026601,Swedish Americans
2026601,Jewish people
2026601,Italian Americans
2026601,Jewish people
2026601,African Americans
5829285,German Americans
32558784,Indian
32558784,Indian
32558784,Punjabis
32558784,Indian
32558784,Indian
20735684,Danes
20735684,English people
13070759,English people
13070759,Welsh people
13070759,English people
22281789,English people
22281789,Americans
32188620,African Americans
32188620,African Americans
32188620,African Americans
36097069,Italian Americans
26498520,Indian
26498520,Malayali
26498520,Indian
22210654,Italians
34409847,Japanese people
68084,Jewish people
68084,Irish Americans
9880482,Hungarians
8368715,African Americans
8368715,Scottish Americans
227231,British Jews
227231,English people
227231,English people
13901,Jewish people
13901,English Americans
13901,Irish Americans
13901,Spanish Americans
13901,African Americans
24130368,Indian
24130368,Malayali
24130368,Nair
24130368,Indian
24130368,Indian
24130368,Indian
24130368,Indian
24130368,Indian
24130368,Indian
24130368,Nair
24130368,Indian
24130368,Indian
24130368,Malayali
24130368,Indian
24130368,Malayali
24130368,Indian
24130368,Indian
24130368,Indian
24130368,Indian
10791851,Indian
10791851,Marathi people
20628062,English people
20628062,Germans
20628062,Hungarians
22322199,African Americans
22322199,African Americans
8673346,Jewish people
731501,Jewish people
731501,African Americans
731501,African Americans
5451433,Malayali
5451433,Tamil
5451433,Punjabis
5451433,Indian
15346826,African Americans
15346826,Irish Americans
15346826,White Americans
9700302,Portuguese Americans
9700302,White Americans
9700302,Jewish people
9700302,Jewish people
3156434,African Americans
3156434,English people
3156434,African Americans
3156434,African Americans
3156434,African Americans
8714554,Danish Americans
28946571,Jewish people
3159738,White Americans
2031778,Spanish Americans
2031778,Indonesian Americans
10476462,African Americans
10476462,African Americans
31764423,Pashtuns
8395348,Russians
23961650,Jewish people
23961650,Jewish people
4406314,Jewish people
4406314,German Americans
4406314,Jewish people
4406314,African Americans
4724834,Irish Americans
4724834,French Americans
4724834,Jewish people
23218277,names of the Greeks
35236730,Koreans
2680423,Indian
2680423,Bengali
3008149,African Americans
15384024,Hungarian Americans
4726,Italian Americans
4726,German Americans
4726,African Americans
4726,Ukrainian Americans
4726,Scottish Americans
6114774,Jewish people
5006049,Indian
5006049,Tamil
5006049,Indian
5006049,Indian
5006049,Malayali
14854948,Ukrainian Americans
32999264,Swedish Americans
5264560,White Americans
5264560,African Americans
5264560,Americans
5264560,White Americans
5264560,White Americans
5264560,Irish Americans
5264560,Asian Americans
5264560,Jewish people
241482,Jewish people
241482,Italian Americans
241482,Korean American
241482,Irish Americans
16125220,White Americans
16125220,Irish Americans
16125220,Irish Americans
16125220,Irish Americans
12611828,Jewish people
12611828,Dutch Americans
5178822,Indian
5178822,Indian
5178822,Kayastha
12601849,Sicilian Americans
4727,Cuban Americans
9641323,African Americans
10785221,English Americans
13811386,French
25231528,White Americans
25231528,Italian Americans
24225138,German Americans
5537069,Germans
16167652,Indian
16167652,Indian
16167652,Indian
3715696,Dutch Americans
3715696,Irish people
3715696,English people
20581103,Indian
20581103,Indian
20581103,Indian
31170203,French Americans
4267117,English people
12857364,African Americans
18363765,Jewish people
2073069,Spanish Americans
2073069,Jewish people
2073069,White Americans
2073069,African Americans
25554638,White Americans
11392834,Indian
11392834,Pakistanis
11392834,Indian
11392834,Indian
11392834,Indian
11392834,Indian
11392834,Indian
22560865,Koreans
26389395,English people
26389395,White Americans
26389395,African Americans
26389395,African Americans
77672,Jewish people
77672,Jewish people
16167667,Indian
165990,Hongkongers
34414967,English Americans
34414967,White Americans
34414967,Jewish people
34414967,White Americans
34414967,English Americans
7329519,Indian Americans
15047895,Irish Americans
2023091,English Americans
2023091,Dutch Americans
2023091,Jewish people
2023091,African Americans
26851379,Jewish people
14900129,British Americans
3307040,Mohawk people
19306098,Jewish people
35589999,Swedes
35589999,Scottish Americans
35589999,Irish migration to Great Britain
710094,Irish Americans
710094,Irish people
710094,Jewish people
710094,Germans
710094,African Americans
710094,Croats
987910,French
8663163,Indian
8663163,Indian
8663163,Indian
2091266,British Americans
2091266,English people
2192170,Indian
2192170,Indian
2192170,Indian
2192170,Malayali
2192170,Indian
2192170,Malayali
6635718,Indian
6635718,Indian
6635718,Bunt
6635718,Indian
6635718,Indian
6635718,Indian
6635718,Indian
2217954,Italian Americans
2217954,Jewish people
2217954,Sicilian Americans
2217954,British Americans
1107070,American Jews
1107070,African Americans
1107070,African Americans
1107070,Finns
20904117,Indian
20904117,Indian
2835630,Dutch Americans
2835630,White Americans
2835630,Irish people
4278061,Indian
4278061,Indian
4278061,Indian
4278061,Indian
4278061,Gujarati people
4278061,Pashtuns
4278061,Indian
19400564,Italian Americans
1131832,Jewish people
1131832,English people
20332464,Irish Americans
20332464,Swedish Canadians
20332464,Italians
20332464,Afro-Cuban
20332464,Māori
20332464,African Americans
20332464,Koreans
8029845,British Chinese
8029845,Korean American
17381108,Bulgarian Canadians
14184438,Jewish people
5719024,Russian Americans
5719024,Irish Americans
5719024,Scottish Americans
11452604,Jewish people
11452604,Italian Americans
11452604,Serbian Americans
9677310,Dutch Americans
29641365,Kashmiri Pandit
29641365,Indian
13721143,Scottish Americans
2352648,Jewish people
21665775,Indian
21665775,Sindhis
21665775,Indian
35790654,Indian
35790654,Tamil
35790654,Indian
35790654,Indian
27938453,Kayastha
30522007,Puerto Ricans
25867629,Pashtuns
25867629,Indian
16011687,Poles
2524772,Jewish people
4635036,Ashkenazi Jews
4635036,Italian Americans
4635036,Jewish people
26675487,Indian
26675487,Telugu people
26675487,Punjabis
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
2651186,Hungarians
20581162,Parsi
20581162,Indian
20581162,Indian
20581162,Indian
20581162,Indian
20581162,Indian
20581162,Indian
20581162,Indian
20581162,Indian
11784534,Swedish Americans
5584442,Japanese people
19131684,Welsh people
19131684,British Jews
1873017,Jewish people
1873017,Scottish Americans
1873017,African Americans
1873017,Stateside Puerto Ricans
1873017,Italian Americans
26316286,Jewish people
26316286,English people
26316286,Irish people
26316286,Jewish people
26316286,Jewish people
26316286,Puerto Ricans
11134797,Indian
11134797,Indian
11134797,Indian
11134797,Indian
1519112,Choctaw
11467786,Dutch Americans
17131566,African Americans
1179278,Jewish people
1179278,English Americans
1179278,White Americans
1179278,Irish people
2905998,French Americans
2905998,Jewish people
2821608,Irish people
17377861,English people
27726231,Bunt
27726231,Indian
27726231,Indian
27726231,rajput
27726231,Indian
6982498,Irish Americans
6982498,English people
6982498,Jewish people
31138439,Marathi people
31138439,Indian
31138439,Indian
31138439,Indian Americans
31138439,Indian
26695603,Malayali
26695603,Malayali
26695603,Malayali
12841133,Scottish Americans
3755901,African Americans
3755901,African Americans
3755901,Irish people
5396167,Jewish people
32036016,Indian
32036016,Bihari people
32036016,Bengali
11915869,English people
8936009,Norwegian Americans
27363512,French
9286119,Indian
9286119,Indian
9286119,Indian
9286119,Punjabis
5358915,Hondurans
5850874,English people
19205969,English people
19205969,Italians
177736,Swedish Americans
5578994,White Americans
5578994,African Americans
23891073,Italians
30327,Austrians
30327,African Americans
30327,Croatian Americans
28014365,African Americans
28014365,Chinese Americans
28014365,Swedish Americans
20192551,Scottish Americans
20192551,British Americans
20192551,Chinese Americans
20192551,Jewish people
20192551,Jewish people
106335,Scottish Americans
106335,Irish Americans
106335,Jewish people
106335,Jewish people
106335,Irish Americans
2436406,Irish people
2436406,African Americans
2436406,African Americans
9669802,Tamil
9669802,Tamil
34428950,Indian
26742680,Indian
26742680,Indian
26742680,Indian
3869329,Irish migration to Great Britain
3869329,Irish migration to Great Britain
3869329,Irish migration to Great Britain
3869329,Jewish people
3869329,Jewish people
9674562,Italian Americans
9674562,Jewish people
9674562,Jewish people
9674562,Jewish people
9674562,Italian Americans
9674562,Dutch Americans
106337,Czech Americans
1179213,English Americans
1365735,Dutch Americans
1365735,Jewish people
33126207,Indian
5875034,African Americans
5875034,American Jews
5875034,English Americans
5875034,African Americans
5875034,African Americans
5875034,Moroccans
6029546,African Americans
6029546,Ashkenazi Jews
6029546,Cuban Americans
6029546,Spaniards
6029546,Serbian Canadians
6029546,White Americans
4867662,Indonesian Americans
27328338,Jewish people
825828,German Americans
825828,Jewish people
32056279,Kashmiri Pandit
32056279,Indian
32056279,Indian
19286212,Sri Lankan Tamils
11854567,Jewish people
16167372,Indian
16167372,Indian
16167372,Tamil
16167372,Tamil
35369185,Indian
35369185,British Indian
35369185,Indian
30033169,Indian
30033169,Kashmiri Pandit
30033169,Indian
30033169,Bengali
11567914,Italian Americans
24073829,Stateside Puerto Ricans
21383121,English people
18929976,White Americans
18929976,Jewish people
18929976,Israeli Jews
16703978,Taiwanese
3826817,Germans
3826817,German Americans
3826817,Irish Americans
3826817,African Americans
3826817,Germans
27747327,Jewish people
12812197,English people
12812197,French
15422381,Argentines
2769128,Jewish people
2769128,English people
2769128,Jewish people
2769128,Berber
2769128,English people
2769128,English people
3168490,German Americans
3168490,English people
3168490,German Americans
3168490,African Americans
3168490,African Americans
3168490,African Americans
11470600,Scottish Americans
11470600,Jewish people
11470600,Italian Americans
11470600,Jewish people
11470600,African Americans
11470600,Irish Americans
11470600,Jewish people
11470600,Irish Americans
26731539,Malayali
26731539,Indian
10556722,German Americans
10556722,Irish Americans
10556722,White Africans of European ancestry
10556722,African Americans
10556722,English people
10556722,English people
10556722,Scottish Americans
10556722,Colombian Americans
10556722,Irish Americans
10556722,Jewish people
10556722,African Americans
10556722,African Americans
10556722,African Americans
6417754,Russian Americans
6417754,Russian Americans
6417754,Italian Americans
6417754,Italian Americans
6417754,Albanian American
6417754,Scottish Americans
6417754,Irish Americans
4544208,White British
4544208,White Americans
4544208,American Jews
4544208,African Americans
2488691,English people
2488691,French
29032218,White Americans
27528586,French
11058226,African Americans
15752401,Jewish people
33002693,Indian
9197200,Sephardi Jews
16179508,Telugu people
30466346,Indian
1356203,Welsh people
22251440,Indian
22251440,Indian
5501312,Mexican Americans
31303687,Indian
31303687,Indian
25687816,Indian
25687816,Konkani people
25687816,Indian
1027251,Irish Americans
1027251,Italian Americans
1027251,Irish people
29774213,Bengali
21653186,African Americans
1228941,Jewish people
1228941,Irish Americans
1228941,Irish Americans
1228941,Italian Americans
1228941,Jewish people
24733170,Punjabis
24733170,Indian
24733170,Indian
2670424,Portuguese Americans
31246560,Italian Americans
31246560,Jewish people
31246560,American Jews
14843008,African Americans
5628949,Irish Americans
3731182,Koreans
22363271,White Americans
22363271,African Americans
5463868,Scottish Americans
15667039,Punjabis
15667039,Telugu people
15667039,Indian
10364521,Jewish people
29634937,Bengali
31197246,Indian
31197246,Indian
31197246,Kashmiri Pandit
31197246,Indian
31197246,Indian
10571531,English people
3487956,Australians
1891570,Jewish people
7111027,Jewish people
7111027,American Jews
7111027,Jewish people
7111027,Jewish people
7111027,British Indian
12572406,Irish Canadians
24598397,African Americans
24598397,German Americans
24598397,Irish Americans
24598397,Akan people
24598397,Jewish people
6518422,Chinese Filipino
171621,English people
171621,Jewish people
25918153,English people
6299214,Indian
6299214,Parsi
6299214,Indian
27845979,Japanese people
171623,African Americans
171623,White Americans
171623,Irish Americans
171623,Kiwi
171623,African Americans
171623,African Americans
171623,African Americans
171623,Cuban Americans
171623,Mexican Americans
171623,Italian Americans
171623,African Americans
171623,Indian Americans
22674979,Argentines
20122638,Swedes
20122638,African Americans
20122638,African Americans
937670,African Americans
20581092,Indian
20581092,Indian
20581092,Muslim
30769341,Czechs
7021662,African Americans
7021662,African Americans
6244430,Germans
23135076,African Americans
23135076,African Americans
2955883,White Americans
2955883,Scottish Americans
2955883,Jewish people
2955883,Puerto Ricans
2955883,Italian Americans
2955883,Armenians
2955883,Irish Americans
2955883,Jewish people
2955883,Italian Americans
2955883,Jewish people
2955883,Afro-Cuban
2955883,Italians
7941624,French
29334193,Indian
29334193,Indian
29334193,Indian
29334193,Kayastha
29334193,Indian
29334193,Indian
27500360,Irish people
16768321,Dutch Americans
16768321,English Americans
16768321,Italian Americans
22868781,Indian
22868781,Tamil
23180627,White Americans
23180627,African Americans
185264,Swedish Americans
185264,German Americans
185264,Jewish people
185264,African Americans
185264,Jewish people
185264,African Americans
185264,Irish Americans
17151705,Lithuanian American
17151705,Puerto Ricans
17151705,African Americans
2676497,Swedes
19451074,Bengali
543517,African Americans
543517,Jewish people
1614096,Jewish people
7764924,Jewish people
1605227,Jewish people
1046470,Welsh people
1046470,Irish Americans
1046470,English Americans
1046470,Irish people
1046470,Germans
1046470,African Americans
1046470,African Americans
1046470,English people
1046470,Jewish people
1046470,Jewish people
1046470,Dutch
1046470,French
12289886,Irish Americans
12289886,Irish people
3310465,African Americans
3310465,African Americans
3310465,African Americans
3310465,African Americans
3310465,African Americans
3310465,African Americans
1894535,Kiwi
1256757,African Americans
1256757,Czech Americans
1040736,Germans
6498430,Scottish Americans
32701112,Jaat
32701112,Indian
32701112,Malayali
32701112,Indian
19204826,Jewish people
26188295,Jewish people
26797868,Indian
26797868,Indian
26797868,Indian
8193607,Indian
8193607,Indian
8193607,Parsi
8193607,Indian
8193607,Parsi
19070310,Filipino Australians
20530731,Jewish people
33346026,Kayastha
33346026,Indian
33346026,Sindhis
7725128,English people
7725128,Polish Americans
6935276,Scottish Americans
29189504,Telugu people
6247686,Italian Americans
6247686,Israeli Americans
6247686,Jewish people
29329264,Irish migration to Great Britain
6187665,Jewish people
6187665,Jewish people
6187665,Italian Americans
6187665,Jewish people
6187665,Dutch Americans
6187665,Iranian Americans
6187665,Jewish people
6187665,African Americans
6187665,Jewish people
8090904,Danish Americans
8090904,names of the Greeks
8090904,Lithuanian American
8090904,French Americans
8090904,Puerto Ricans
24679171,Indian
24679171,Marathi people
24679171,Indian
8138573,African Americans
12776387,Kayastha
12776387,Indian
12776387,Bengali
12776387,Sindhis
12776387,Indian
16197097,French Americans
31888284,History of the Jews in Morocco
15644478,Italian Americans
15644478,African Americans
15644478,Jewish people
7627172,Jewish people
20581413,Indian
20581413,Indian
20581413,Indian
20581413,Indian
20581413,Indian
32190033,Italians
2951841,First Nations
2951841,Scottish Americans
2951841,Ojibwe
26499456,Dutch
29336764,Parsi
29336764,Bengali
29336764,Marathi people
29336764,Indian
29336764,Indian
6170246,Indian
6170246,Indian
6170246,Indian
6170246,Indian
6170246,Indian Americans
6170246,Indian
6170246,Native Hawaiians
24817933,Mexican Americans
14444608,White Americans
14444608,Jewish people
18313371,First Nations
18777685,African Americans
18777685,African Americans
18777685,African Americans
2154924,Jewish people
2154924,French
9308761,Mexicans
3005656,Jewish people
1086222,Swedish Americans
1086222,Italian Americans
1086222,African Americans
1086222,African Americans
24531271,African Americans
1957162,Swedish Americans
5746917,White Americans
5746917,African Americans
5746917,Puerto Ricans
27389922,Irish migration to Great Britain
4836906,Irish people
26299725,Americans
26299725,Jewish people
26299725,Irish Americans
10715230,Irish Americans
10715230,Hungarian Americans
27839884,English people
2507598,Spanish Americans
33544694,Indian
33544694,British Indian
25370724,Germans
25370724,Germans
25370724,Ukrainians
2467561,Jewish people
2467561,Irish Americans
2467561,Jewish people
7514868,Jewish people
7514868,African Americans
8499338,Jewish people
25080803,Irish Americans
25080803,Mexican Americans
25210318,Koreans
34444305,Jewish people
33799140,Indian
28442168,Jewish people
6008226,Russian Americans
6008226,Italian Americans
29190352,Hungarian Americans
30337907,Malayali
30337907,Indian
21212206,Jewish people
82390,English people
9539539,Indian
9539539,Indian
9539539,Indian
18156174,Italian Americans
22120940,French
22120940,Italians
13841896,Scottish Americans
25040582,Jewish people
33605542,English Americans
33605542,Kiwi
17176854,Bengali
17176854,Indian
31727546,English people
7190451,Swedish Americans
19184257,African Americans
19184257,Akan people
19184257,African Americans
19184257,African Americans
19184257,African Americans
19184257,African Americans
19184257,African Americans
19184257,African Americans
1889201,Jewish people
1889201,White Americans
1889201,African Americans
1889201,African Americans
26109442,French
26800826,Scottish Americans
26800826,Swedish Americans
26800826,Irish Americans
26800826,African Americans
22898604,Pacific Islander Americans
23013924,Colombian Americans
3189413,Scottish Americans
28148813,Czechs
7029299,English people
7029299,English people
7029299,English people
6028263,Germans
20994554,Jewish people
20994554,Dutch
23207990,Irish Americans
93559,African Americans
93559,African Americans
93559,Polish Americans
93559,Latvian American
93559,Jewish people
93559,Scottish Americans
93559,French Americans
93559,Jewish people
27876280,History of the Jews in Morocco
2450375,English people
2450375,English people
28832975,White British
1203421,Irish Americans
1203421,British Jews
1203421,Cuban Americans
8625702,Indian
8625702,Indian
8625702,Indian
34367089,Indian
34367089,Brahmin caste
36059824,Indian
24108514,Jewish people
24108514,English people
12945902,Scottish Americans
12191850,Jewish people
32242800,African Americans
11713761,Indian
11713761,Indian
11713761,Nepali Indian
11713761,Indian
11713761,Kashmiri Pandit
2223425,African Americans
2223425,African Americans
2223425,African Americans
2223425,African Americans
2223425,African Americans
2223425,African Americans
2223425,Jewish people
3396829,African Americans
5356589,Indian
5356589,Indian
5356589,Indian
29017324,White British
12913767,African Americans
5046538,French
5317549,African Americans
5317549,African Americans
5317549,Bahamian Americans
5317549,African Americans
5317549,Mexican Americans
5317549,African Americans
5317549,African Americans
413608,French
29417879,Filipino people
23844677,White Americans
23844677,Danish Americans
6511423,Jewish people
6511423,White Americans
76307,Irish Americans
76307,Irish Americans
76307,Mexican Americans
25842373,Welsh Americans
25842373,White Americans
36567252,Jewish people
36567252,Jewish people
36567252,Irish Americans
1752812,Irish Americans
1752812,African Americans
34630626,Indian
3024499,Italian Americans
3024499,Native Hawaiians
3024499,Swedish Americans
872770,Jewish people
11453110,Irish Americans
11453110,African Americans
11453110,Italian Americans
22391493,French
22863737,English people
22863737,British Americans
22863737,English people
22863737,English people
113451,African Americans
113451,African Americans
113451,African Americans
113451,African Americans
113451,African Americans
113451,African Americans
113451,African Americans
113451,African Americans
113451,African Americans
12978934,Colombian Americans
12978934,Swedish Americans
12978934,Jewish people
24851547,Japanese people
20151063,Indian
18176079,Jewish people
10252426,Greek Americans
30559901,Malayali
30559901,Ezhava
30559901,Indian
13418779,Irish people
35485631,Indian
35485631,Indian
1893079,Dutch Americans
1893079,Irish Americans
66870,Jewish people
66870,Jewish people
66870,Irish Americans
66870,Jewish people
66870,German Americans
66870,Jewish people
66870,Jewish people
28467566,Serbs of Croatia
23299382,African Americans
33884986,Irish people
1673325,Irish Americans
1673325,English people
1673325,Swedish Americans
18248595,Indian
21102984,Jewish people
21102984,Indian Americans
21102984,Gujarati people
3981967,German Americans
3981967,African Americans
5026232,Welsh Americans
5026232,Czech Americans
29053183,American Jews
31291851,Jewish people
9504357,Black Britons
9504357,Irish Americans
9504357,Italian Americans
9504357,African Americans
106344,Italian Americans
106344,Irish migration to Great Britain
106344,English people
106344,English people
106344,English people
106344,English people
74962,Romani people
10272948,Japanese people
8267507,African Americans
8267507,African Americans
23992760,Greek Canadians
23992760,Serbian Americans
23992760,African Americans
7690397,Germans
7690397,Austrians
7690397,English people
7690397,Italians
3923568,Swedes
2103169,Swedes
2553608,Romani people
3440608,Scottish Americans
799030,African Americans
799030,Scottish Americans
799030,Serbian Americans
799030,Irish Americans
9504377,Argentines
30676570,Irish Americans
30676570,Irish Americans
30676570,African Americans
9362734,Hongkongers
32815923,Indian
23775327,Jewish people
23775327,English people
23775327,White British
25502525,Irish Americans
2933910,Irish Americans
16168190,Indian
16168190,Tamil
18985525,Jewish people
10025286,Norwegian Americans
10025286,Lebanese Americans
32604160,Indian
28070631,Bengali
28070631,Punjabis
6684715,Indian
6684715,Tamil
6684715,Indian
31065513,Scottish Americans
26461492,White British
8432831,Native Hawaiians
8432831,Korean American
8432831,Koreans
8432831,Chinese Americans
8432831,Chinese Americans
8432831,Korean American
9421441,Punjabis
9421441,Kayastha
9421441,Indian
9421441,Punjabis
826441,Lithuanian American
826441,African Americans
12318658,French Chilean
12318658,Koreans
12318658,Cajun
7865070,Cajun
7865070,Sephardi Jews
7865070,Israeli Americans
7865070,Jewish people
7070728,Indian
26160725,Indian
26160725,Punjabis
26160725,Indian
26160725,Indian
26160725,Malayali
8665256,Filipino people
8665256,Ilocano
23449189,Indian
9110934,British Americans
9110934,Jewish people
9110934,Germans
26147498,Italian Americans
26147498,White Americans
20904369,Bengali
20904369,Marathi people
20904369,Indian
20904369,Telugu people
1113205,Czech Americans
1113205,English people
1113205,African Americans
1113205,African Americans
1113205,African Americans
1113205,African Americans
1113205,Jewish people
1113205,African Americans
1113205,African Americans
1113205,African Americans
1113205,Jewish people
1113205,African Americans
1113205,Irish Americans
1113205,African Americans
13169133,English people
13169133,English people
1573381,Danes
4867859,Irish Americans
4867859,Irish migration to Great Britain
4867859,White Americans
442300,English Americans
442300,Dutch Americans
442300,Italians
442300,Italians
21089512,American Jews
4194975,Romanichal
4194975,English people
4194975,Czech Americans
4194975,English people
5733759,Dutch Americans
5640828,White South Africans
5640828,Asian Americans
36381339,Indian
525292,Danish Americans
525292,Berber
525292,Sioux
4343404,Jewish people
644385,Italian Americans
644385,Jewish people
644385,Irish Americans
